text,sentiment,eof,responsiveness,accuracy
টেলিটক শালা, negative, na, na, na
"খুশি লাগে খুব খুশি লাগে, যখন শুনি কারো সম্পর্কে আগুন লাগছে", positive, na, na, na
"ফেসবুক খুলে আমি একটু আগে বাথরুমে গেলাম, এসে দেখলাম যে আমার ফেসবুকের নোটিফিকেশন আসেনি তখনও, যাই হোক এই টাকার কত ভাগ নেতা মন্ত্রীরা পাবে?", negative, na, slow, low
এদের আগে রোবট ২.০ মুভিটি দেখা উচিত ছিল, neutral, na, na, na
ভালো খবর, positive, na, na, na
"শুধু শুধু টেলিটক সিম চলে, ওগো লাইসেন্স বাতিল করা দরকার, বাজে মার্কা সিম, পুরাই দেশী", negative, na, na, na
আমিও জিপি ব্যবহারকারী আমার পুরো পরিবার জিপি পরিবার, neutral, na, na, na
"সোমালিয়ার ও উগান্ডার চেয়েও বাংলাদেশে ইন্টারনেটের গতি নাজুক, ১৪০ দেশের ভিতরে অবস্থান ১৩৬: স্পিডটেস্টের গ্লোবাল ইনডেক্স", negative, na, slow, low
খারাপ নেটওয়ার্ক হচ্ছে গ্রামীনফোন এর কোম্পানি এরা যতই উপরে উঠুক না কেনো এদের নেটওয়ার্ক ততটাই দুর্বল থাকবে, negative, na, na, low
শুধু দূর্নীতিতে বাংলাদেশ প্রথম থাকে বাকি সব কিছুতে ১০০+, negative, na, na, na
প্রতারণা, negative, na, na, na
এমবির দাম তো কমলো না, negative, low, na, na
"শুধু ভ্যাট বাড়ায়, আর ফোরজি ফাইভজি করে, ওদের মায়েদের বাজে কথা বলে টাকা শুধু কেটে নেয়, এমবি তো উচ্চ রেট, এমবি এমবির জায়গায় থাকে মেয়াদ শেষ", negative, low, slow, na
ডিজিটাল বাংলাদেশ, negative, na, na, na
"বাজে নেটওয়ার্কের কারণে ঘরে ইন্টারনেট চালানো তো দূরে থাক, কথাই বলতে পারি না, ঘর থেকে বের হতে হয়", negative, low, na, low
তাহলে ডিজিটাল বাংলাদেশ না করলে কি হতো আল্লাহই জানে, negative, na, na, na
"টেম্পু গাড়ির মতো ধাক্কা দিতে হবে সব নেটওয়ার্ক সমস্যা, তার চেয়ে ওয়াইফাই গতি বেশি", negative, low, na, low
"হ্যাঁ ঘোষণা তো করলো, এখন কার্যক্রম শুরু করার সময়, আমরা দেখতে চাই", neutral, na, na, na
জিপি চোর কোম্পানি, negative, na, na, na
টেলিটক সিম না থাকাই ভালো নেটওয়ার্ক থাকে না এমবি কেনার টাকা নিতে পারে এমবি কোনো কাজে আসে না, negative, low, na, low
এরপরও যদি বলিস ডিজিটাল বাংলাদেশ তাহলে ছোট বাচ্চার প্রস্রাব খেয়ে মরে যাওয়া দরকার, negative, na, na, na
"কতটুকুই আর বা এগোবে! বড়জোর ১৩৬ থেকে ১৩৫ তম হবে। কোচ নিয়ে অনুশীলন করে খেললে ৫ গোল আর কোচ ছাড়া অনুশীলন করে খেললে ৬ গোল, এই যা!", negative, na, slow, low
নেট যতই খারাপ হোক অন্য সিমের। জিপির মতো মাদারচোদ কোম্পানির নেট চালাবো না। রবি ১০০ গুণ উত্তম জিপির থেকে। নেটও ভালো আবার অফারও দেয় সেই, positive, na, fast, high
এয়ারটেল, neutral, na, na, na
নেটওয়ার্ক বেশি দিলে কি হবে। সরকার যে টাকা নিয়েছে তা আমাদের কাছ থেকেই নিবে, negative, na, na, na
আমরা কোন দেশে বাস করি, negative, na, na, na
১৩৬/১৪০, negative, na, na, na
রবিই সেরা। গ্রাহকের সাধ্যের মধ্যে অফার থাকে। গ্রামীণের অফার দেখলে মেজাজ মোটামুটি খারাপ হয়ে যায়। টাকা অনেক বেশি লাগে, positive, low, na, high
তারপরও তো নেটওয়ার্ক ভালো পায় না, negative, na, slow, low
"বাহারাইন থেকে বলছি যে সিম দিয়ে ভিডিওটা এখন দেখলাম সেই সিম এর নাম জেইন। প্রতি মাসে ১৫০০ টাকা দিয়ে ৬জিবি নেট, ৪৫০ মিনিট আন্তর্জাতিক কল এবং ৮০মিনিট বাহারাইন কল পাই। এখন আমার ৬জিবি নেট শেষ, তার পরেও ৪জি গতিতে নেট চলছে, ৩০দিন পর্যন্ত চলবেও। আর বাংলাদেশের নেট, তারা নেট না একএকটা ডাকাতের বংশ", positive, high, na, high
বালের নেট - বিডি নেট, negative, na, slow, low
কিছুদিন পরেই মোবাইল ডাটার দাম হু হু করে আবার বাড়বে বলে আশা করছি, negative, low, na, na
কোটি কোটি টাকার এই বোঝা তো আমাদের পাবলিকের উপরেই পড়ে, negative, na, na, na
"এই নেটওয়ার্ক নিয়া ৫জি চালাবে বাংলাদেশ! চিনির স্বাদ স্যাকারিন দিয়ে মিটানোর মতো, তার পরেও জয় বাংলা", negative, na, na, low
মাদারবোর্ড সকলে অল্প পুঁজিতে বেশি মুনাফার লোভ কোনো কোম্পানিই ছাড়েনা। পাবলিকও কিছু বলবে না, negative, na, na, na
টেলিটক দেশিয় কোম্পানি হয়েও কিনতে পারলো না! কয়দিন পর তো নেটওয়ার্কই পাওয়া যাবে না, negative, na, na, low
সুদানিরা এগিয়ে কেন?, neutral, na, na, na
যে দেশের নেটওয়ার্ক উগান্ডার থেকেও দুর্বল সেই দেশকে ডিজিটাল বলা মানে নিজের গালে নিজেই থাপ্পড় মারা, negative, na, slow, low
তাই বলি ২দিন থেকে এতো নেট খারাপ কেনো। একটু ভালো ছিল সেইটাও গেলো, negative, na, slow, low
টেলিটক ভিক্ষা করে চলবে, negative, na, na, na
"বাংলাদেশি মাল, সবকিছুতেই ভেজাল", negative, na, na, na
রবি মানেই ভারতীয় দালাল, negative, na, na, na
বালের নেটওয়ার্ক, negative, na, slow, low
"যতো কিছুই হোক, বাংলাদেশ আরো ১০০ বছরেও কিছু করতে পারবে না", negative, na, na, na
"তাদের কে ফোন করে ইন্টারনেটের অভিযোগ করলে বলে, আমাদের এরিয়াতে নাকি একটু সমস্যা হচ্ছে, তাদের টিম কাজ করছে এটা না সেটা। মানে বলছি তাদের কি ১২ বছরেই সমস্যা হয়? আবার বলে সার্ভার ডাউন! তাদের অফিসে বসে কোনো কাজ কাম নেই শুধু বসে বসে চা খাওয়া হয় আর মানুষদের ভুলভাল বুঝিয়ে ফোন কেটে দেয় সমস্যার সমাধান না করেই", negative, low, slow, na
আকাশ ভরা তারা, neutral, na, na, na
"দুই দলের যুদ্ধ শেষে বেশি টাকা দিয়ে জিপি কিনলো, এবার জিপি আরো ইন্টারনেটের দাম বাড়াবে। বাহ্ ভাই বাহ্", negative, low, na, na
জিপি সবচেয়ে বাজে কোম্পানি, negative, na, na, low
"নেটওয়ার্ক আমাদের দেশের। টাকা নেওয়ার সময় নিজের বাপের টাকা মনে করে কেটে নেই। রুমে নেট পাই না, ফালতু নেটওয়ার্ক জিপি এর", negative, na, slow, low
"আমাদের এলাকাতে রবি টাওয়ার একটাই ছিল এখন বন্ধ। আর একটা টেলিটক টাওয়ার আছে অনেক দূরে, অল্প নেটওয়ার্ক পাই। অনেক যন্ত্রণার মধ্যে আছি নেটওয়ার্ক ছাড়া। বালুটিলা দক্ষিণ রোড, জিলতলী এলাকা, ফটিকছড়ি, চট্টগ্রাম", negative, na, slow, low
"আমার মনে হয় রবি সিমের নেট ব্যবহার করতে ধৈর্যশীল হতে হয়, ২টা মোবাইল ভেঙেছি", negative, na, slow, na
জিপি সিমের এমবি কেনা আর মিনিকেট চালের ভাত খাওয়া একই কথা, negative, na, na, na
অন্যান্য সিম যেমন তেমন টেলিটক তো নেটওয়ার্ক পাচ্ছেই না, negative, na, slow, low
"এজন্যই আবেদন করতে গ্রামীনকে বাতিল করে বাকি অপারেটরদের অনুমতি দিয়েছে। হাস্যকর, ইহা হাস্যকর", negative, na, na, na
আরো পাখি মরবে, negative, na, na, na
আর উনি ৫জি স্বপ্ন দেখায়, negative, na, na, na
হ্যাঁ, neutral, na, na, na
ডিজিটাল বাংলাদেশ, negative, na, na, na
"১৪০ দেশের মধ্যে ১৩৬ তম, তাই তো বলি জঙ্গলে নেট পায় কিন্তু খেতার নিচে নেট পায় না কেন", negative, na, slow, low
বাজে দেশে বাস করি আমরা। সবসময় তলানিতে পরে থাকে, negative, na, na, na
ডিজিটাল বাংলাদেশ ভাই, negative, na, na, na
গ্রামীণফোনের আগের বাকিগুলো পরিশোধ করছে কি না সন্দেহ, negative, na, na, na
খুব ভালো, positive, na, na, na
"তোদের বালের নেটওয়ার্কের জন্য ওয়াইফাই লাগিয়েছি। এখন ইমোতে কথা বলি, ফাক ইউ তোদের নেটওয়ার্ক", negative, na, na, na
"বাংলাদেশের নেট, রাস্তায় ৪জি, বাগানে ৩জি, পুকুর পাড়ে ২জি, নিজের ঘরে নেটওয়ার্ক আসে যায়", negative, na, slow, low
বাংলাদেশ উগান্ডার থেকে পেছনে, negative, na, na, na
গ্রামীণফোনের কি আর লস আছে? সেটা গ্রাহকের ওপর চাপিয়ে দেবে, negative, low, na, na
এটাই আমাদের উন্নত বাংলাদেশ যেখানে নেটের গতির চাইতে পিপড়ার গতি অনেক বেশি। শুনতেও হাসি লাগে, negative, na, slow, low
"মায়ের সাথে উচ্চস্বরে কথা বলোনা, কারণ 'মা' তোমাকে কথা বলা শিখিয়েছেন!", positive, na, na, na
আমি মনে করি ১টা বিভাগে ১টা করে সিম ব্যবহার করলে কেমন হয়, neutral, na, na, na
শেখ হাসিনার ছেলে জয় কোথায়? শালা বেয়াদব বলেছিল বাংলাদেশে নাকি আমেরিকার মতো নেট গতি, negative, na, na, na
"আহারে আমি, টেলিটক চালাই আর হেরা নাকি কিছুই কেনেনি", negative, na, na, na
বাংলালিংক অনেক ভালো, positive, na, na, high
রবি বাংলাদেশ, neutral, na, na, na
খুব ভালো, positive, na, na, na
গ্রামীণ: গ্রাহকের রক্ত চুষে টাকা আদায় করবো, negative, na, na, na
টেলিটক কেউ ব্যবহার করে না তাই ওদের নেটওয়ার্ক নিয়ে মাথা ব্যথা নাই, negative, na, na, na
ডিজিটাল বাংলাদেশ, negative, na, na, na
বাংলাদেশের নেটওয়ার্ক গতি আর ১৯৭১ সালের গরুর গাড়ির গতি দুটো সমান কথা। শুধু সালটা পরিবর্তন হয়েছে, negative, na, slow, na
নিলামের টাকা কে খাবে, negative, na, na, na
টেলিটক কোম্পানি কিনবে কেন? ওরা তো জিপি ও রবি কোম্পানি থেকে টাকা খেয়ে চুপ করে আছে, negative, na, na, na
"আসলে রবি সিমের নেটওয়ার্ক এখন ভালো না, সব জায়গায় যদি ভালো হতো তাহলে গ্রামীন সিমের সময় থাকতো না। আমি একজন গ্রামীন সিম গ্রাহক কিন্তু রবি সিম সেরা", neutral, moderate, na, moderate
আমাদের বিশ্বের সবচেয়ে ধীর এবং সবচেয়ে অনির্ভরযোগ্য নেটওয়ার্ক আছে কিন্তু বিশ্বের সর্বোচ্চ কল রেট এবং সবচেয়ে ব্যয়বহুল ডেটা প্যাকও প্রদান করি, negative, low, slow, na
"জিপি এমবির দাম অনেক বেশি, তারপরেও নেটের জন্য জিপি ব্যবহার করি", negative, low, na, na
"এটাই ভেবেছিলাম, গ্রামিনফোন গ্রাহকদের হতাশ করে না", neutral, na, na, na
"কি হয় হোক আমার তাতে কি, আমার ওয়াইফাই আছে", neutral, na, na, na
এগিয়ে যাও বাংলাদেশ, positive, na, na, na
ডিজিটাল বাংলাদেশ, negative, na, na, na
তবে জিপি থেকে রবি সিমের নেটওয়ার্ক অনেক ভালো, positive, na, moderate, high
উগান্ডা বাংলাদেশ থেকে এগিয়ে, negative, na, na, na
জিপি বেশিই কেনে আর ০.৫জি বেশি পায় রবি, neutral, na, na, na
"বাজে জিপি, এয়ারটেল বাজে", negative, na, na, na
"হারামির ফোন যত গতিই হোক, হারামির ফোন কোনোদিনও আমি ব্যবহার করবো না। আমার এত টাকা নাই যে গ্রামীন সিম চালাবো", negative, low, na, na
"আহা কি গতি নেটের, আবার উন্নতশীল দেশ", negative, na, slow, na
সোনার বাংলা দেশ একরাত চুদলে সব শেষ, negative, na, na, na
এই নিউজ শুনে কে কে আমার মতোন কমেন্ট বক্সে আসছেন কমেন্ট পড়তে, neutral, na, na, na
"বঙ্গবন্ধু ঠিক কথাই বলেছে, চোরের দেশ", negative, na, na, na
"মাগিবাজ সরকার তো বলে দেশ সিঙ্গাপুর, আমেরিকা ছাড়িয়ে গেছে", negative, na, na, na
বাজে, negative, na, na, na
"গ্রামীনফোন বাজে কোম্পানি, অফলাইন কলে কথা বলা যায় না সবসময় আর অনলাইনের কথা তো বললামই না", negative, na, slow, low
হা হা, neutral, na, na, na
"গ্রামীনের চেয়ে রবি ইন্টারনেট ব্যবহারকারী বেশি কারণ এমবির দাম কম, নেটওয়ার্ক ভালো", positive, low, na, high
"গ্রামীনের চেয়ে রবি ইন্টারনেট ব্যবহারকারী বেশি কারণ এমবির দাম কম, নেটওয়ার্ক ভালো", positive, low, na, high
আমি রবি ও জিপি ভালোবাসি, positive, na, na, na
গ্রামীন কিনে কি করবে? ওদের সিম তো এদেশে চলে কম, neutral, na, na, na
ভিডিওর শুরুতে যে ছবিগুলো দেখিয়েছেন ওদের অনুমতি নিয়েছিলেন একবারও? বাজে সাংবাদিকতা, negative, na, na, na
"এই গতিতেই ডিজিটাল বাংলাদেশ, আরও বেশি গতি দিলে বাংলাদেশ মঙ্গলগ্রহে চলে যাবে", negative, na, slow, na
"অথচ পৃথিবীর সবচেয়ে দামি ইন্টারনেট এবং কলরেট বাংলাদেশের। এটাইকেই বলে এক দলীয় শাসন, লও ঠেলা", negative, low, na, na
"টেলিটক তো কিনবে না, কারণ তা তো সরকারি, সরকারি কিছু দালালরা বেসরকারি কোম্পানিদের ব্যবসার জন্য এমনটা করেছে দালালেরা", negative, na, na, na
টেলিটক কিনে মারা খেলাম নাকি!, negative, na, na, low
এদিকে টেলিটক থেকে ২:২২ মিনিটের ভিডিও দেখতে ৬ মিনিটের বেশি লেগে গেলো, negative, na, slow, low
তাড়াতাড়ি করো আমি গেম খেলতে পারিনা পিং এর জন্য, negative, na, slow, low
জিপি সিমের উপরে খুব রাগ হয়েছিল অনেক কষ্ট করে নেট চেয়েছিলাম কিন্তু বললাম এভাবে আর কত দিন পরে ওয়াইফাই লাইন নিয়ে এসেছি, negative, na, slow, na
তরঙ্গ কিভাবে কেনে? প্রক্রিয়াটা জানতে চাই, neutral, na, na, na
আর যাই করি জিপি আর ব্যবহার করবো না!, negative, na, na, na
কে রে তোরা কিছু দিন আগে বঙ্গবন্ধুকে পাঠালি সে ঐ গিয়ে কোন কিছু করতে পারেনি, negative, na, na, na
সরকারি টেলিটক, negative, na, na, na
জিপি কত কিছুই তো কিনলো! তবুও যেই লাউ সেই কদুই, negative, na, na, na
"টেলিটকের ব্যবস্থাপনা কমিটি কিছু করে না, সরকারি সিমকার্ড টেলিটকের এমন বেহাল অবস্থা কেনো?", negative, na, na, na
"স্যাটেলাইট দিয়ে কি হলো, এটাই বাংলাদেশ", negative, na, na, na
তারা একটি নতুন নাটক শুরু করবে, negative, na, na, na
জিপি সিম ফালতু হয়ে গেছে, negative, na, na, low
"হ্যাঁ, ৫জি তো আরও ২ বছর লাগবে আসতে। ৪জি স্পেকট্রাম তো কিনলো কেবল এত দিন পর", negative, na, slow, na
রবির অবস্থা খারাপ, negative, na, na, low
সরকারি সিমের তরঙ্গ সরকারি দলের মুখের কথার ধাক্কায়ই বেড়ে যাবে। কিনে আর কি করবে, negative, na, na, na
"বাংলালিংক গরিব, নেটওয়ার্ক পায় না বাজে", negative, na, slow, low
টেলিটক যদি কোনো তরঙ্গ না কিনে তাহলে ওদের বাজে সিম চালু রাখছে কেন? বাজে সিম দিয়ে কথা বলতে যেয়ে ১০০০ বার কল ড্রপ হয়। কথা বলতে বলতে কথা শোনা যায় না! ও বাজে সিম কি মুখ দেখানোর জন্য নিছি নাকি?, negative, na, slow, low
"হায়রে বাংলালিংক বা রবি পাইলে কাজ হতো, জিপি তো ডাকাত, জিপিতে এমবি কিনতে হলে তো অনেক টাকা দরকার", negative, low, na, na
এখন পালা আমাদের গলা কাটার, negative, low, na, na
গ্রামীণফোন সিম কোম্পানি আমার মনে হয় না এটা হলো গ্রাহকদের চুষে খাওয়ার মাধ্যম, negative, na, na, na
ভাবা যায় আমরা কত ডিজিটাল, negative, na, na, na
এই উন্নতি নিয়েই সরকারের ভাবের অভাব নাই, negative, na, na, na
হ্যাঁ, neutral, na, na, na
"আমাদের দেশের টাকা দেশে থাকবে এতে দেশের অনেক উন্নত হবে, কিন্তু কি লাভ হবে দেশের সব টাকা পয়সা নিয়ে একসাথে চোরেরা পালিয়ে যাবে", negative, na, na, na
নামিয়ে ফেলো, neutral, na, na, na
হাস্যকর, negative, na, na, na
সুদান বাংলাদেশের থেকে এগিয়ে, negative, na, na, na
আমার তো ৫০০ কেবি/সেকেন্ড এর উপরে নেট সংযোগই পাই না (আর কোথায় ১ এমবি/সেকেন্ড), negative, na, slow, low
বিএনপি জামাতের চক্রান্তে মোবাইল ইন্টারনেটের গতি এতদিন বাড়ানো যায় নি। তাও আমরা গর্বিত এত প্রতিকূলতার মাঝে থেকেও ১৩৬ তম হতে পেরে। অন্তত ১৪০ তো না, negative, na, na, na
"এই সাংবাদিক কি সরকারের অনুমতি নিয়ে সংবাদ প্রচার করতেছে? টেলিটক দ্রুত, धीর নেটওয়ার্ক, এটাই মাত্র সবই উন্নয়নের জন্য", negative, na, na, na
তারপরও রবি সিমই সেরা, positive, na, na, high
টেলিটক উদার মনের পরিচয় দিল। নিজের দেশে অন্যদের ব্যবসা করার সুযোগ করে দিল। এ যেন নিজের খাবার বিলিয়ে দিব অনাহারীর মুখের মত, negative, na, na, na
গ্রামে নেট অতি দ্রুত ঠিক করা উচিত, neutral, na, fast, na
কবে পাবো ভালো নেটওয়ার্ক, negative, na, slow, na
টেলিটক ব্যবস্থাপনায় কারা? তারা কী করে?, negative, na, na, na
দ্রুত জিপি সিম, positive, na, fast, na
গ্রামীণফোন মোটামুটি ভালো শুধু পাবজি অনলাইন গেম খেলা যায় না, neutral, na, moderate, na
জিপি সিমের এমবির দাম তো বেশি। তাই জিপি আর ব্যবহার করবো না নেট যতই বেশি হোক, negative, low, na, na
জিপি সিমের এমবি কেনা সোজা কথা না, negative, low, na, na
এবার রবি মারা যাবে, negative, na, na, na
টাকা মারার নতুন কৌশলে স্বাগতম, negative, na, na, na
নিলামে জিপি জয় লাভ করলেও রবির নেটওয়ার্ক অনেক ভালো, positive, na, moderate, high
"খালি দাম বাড়ান আর নেটের গতি বাড়ান গ্রাহককে আর ব্যবহার করতে হবে না, চেয়ে শুধু গতি দেখবে কিনতে পারবে না! আর গ্রামীন সিম গরুর মতো ইন্টারনেটের দাম বাড়ালে বাঁচে! শালা গোঁয়ার সিম কোম্পানী!", negative, low, na, na
কি লাভ এই টাকা ওরা কামাবে আমাদের থেকে অনেক দামে জিবি দিবে কোন লাভ নেই সাধারণ মানুষের, negative, low, na, na
"বাহ বাংলালিংক আরও এগিয়ে যাও, যেতে যেতে কুয়ায় পড়ে মরে যাও", negative, na, na, na
"গ্রামীণফোনে মেগাবাইটের যা দাম, দুর্বল নেটওয়ার্ক দিয়েই ঠেলেঠুলে কাজ চালিয়ে নিব, তবুও টাকার শ্রাদ্ধ করতে পারব না", negative, low, slow, na
"দিন দিন খালি কল রেট বাড়াইতে পারে। বিশ্বের সব দেশ উন্নয়নের সাথে সাথে কল রেট কম, আর আমাদের সোনার বাংলা খালি বাড়ে। এই আমার দেশ", negative, low, na, na
সাংবাদিক মামা ৫জি কবে আসবে, neutral, na, slow, na
এই জন্যই আমার টেলিটক সিমে আজ দুইদিন বাজে নেট চলমান, negative, na, slow, low
"তারপরও তো জিপির গতি নাই, ৫জিবি ডেটা কিনে শেষ করতে পারতেছি না বাজে গতির জন্য", negative, na, slow, low
"দেশ আবার ৫জি চালু হবে, নামেই সব বাকি, সব ভুয়া", negative, na, na, na
"হায়রে টেলিটক দেশি সিম। সব নেটওয়ার্ককে নিষিদ্ধ করে শুধু টেলিটক থাকলে ভালো হবে, দামও কমবে দেশের টাকা দেশে থাকবে", neutral, na, na, na
"আমাদের নেটওয়ার্ক চায়না, পাখি বাজাতে চাই", neutral, na, na, na
এই উপলক্ষে এমবির দাম বাড়ানো হবে, negative, low, na, na
বাংলাদেশের নেট বার্মার চাইতেও খারাপ তা তো বাংলাদেশের জনগণই ভালো করে জানে, negative, na, slow, low
বাল কেবিতে টানে আবার বালের আলাপ করে, negative, na, slow, low
"যে নেটওয়ার্ক অবস্থা সবগুলোর, নেটওয়ার্ক খুঁজে খুঁজে ধরে ধরে ব্যবহার করতে হয়", negative, na, slow, na
এটা এক প্রকার নাটক এবং ভন্ডামি। যখন দেখছে জরিপে দেশের ইন্টারনেট এর অবস্থা অনেক খারাপ তখনই একটা নাটক করতেছে, negative, na, na, na
প্রবাসে মিস কল দিলে টাকা কেটে নেয় কারণটা কি?, negative, na, na, low
"কিন্তু কি লাভ গ্রামীণ ফোনের অফারের দাম সবার থেকে বেশি, ওদের অফার গুলো তুলনামূলক বেশি দামে কিনতে হয়", negative, low, na, na
ওয়াইফাই ব্যবহার করি, neutral, na, na, na
এটাও হয়তো জামাত-শিবিরের কাজ, negative, na, na, na
"টেলিটক, এই অপারেটর ভালোবাসি", positive, na, na, na
উন্নয়ন, positive, na, na, na
উগান্ডার মত একটা দেশের চাইতো পিছনে বাংলাদেশ নেটওয়ার্কের দিক দিয়ে, negative, na, slow, low
জিপি তে সব থেকে সমস্যা, negative, na, na, low
নেটের গতি দিন দিন কমে আসছে, negative, na, slow, na
উগান্ডাও বাংলাদেশ থেকে আগে, negative, na, na, na
টেলিটক সম্পর্কে কি খবর?, neutral, na, na, na
লজ্জা করা দরকার তাদের যারা বলে আমরা ডিজিটাল বাংলাদেশ, negative, na, na, na
এই বিষয় টা নিয়ে কাজ করা অনেক জরুরী ছিল, positive, na, na, na
এই বাজে বুড়োগুলো কি জন্য এখনো এই মঞ্চে বুঝি না, negative, na, na, na
আবার এমবির দাম বাড়বে, negative, low, na, na
"জিপি সিম একটা ফালতু সিম, অনেক টাওয়ার কিন্তু নেট গতি নাই", negative, na, slow, low
"বাংলাদেশ বলে ডিজিটাল, সব মিছে কথা", negative, na, na, na
জিপি এত তরঙ্গ কিনে লাভ কি? নিজের গ্রামে তো কোন সিগন্যাল নাই। এটা কত বছর এমন রাখবে?, negative, na, slow, low
"আমার বাজে নেট, এই নেট দিয়ে ফ্রি ফায়ার খেলা যায় না", negative, na, slow, low
"এটাই ডিজিটাল বাংলাদেশের নেটের গতি। 'শেখ হাসিনার দেশ ডিজিটাল বাংলাদেশ' দেশে ৫জি নেটওয়ার্ক আসবে এতো সালে এইসব কথা শুনলে মনে হয়, যে বলছে তার মুখে জুতা (থাক বললাম না)", negative, na, na, na
"দেশকে ভালোবেসে টেলিটক ব্যবহার করি। এমনিতেই বেহাল অবস্থা, খুব বিরক্তিকর। এখন দেখছি এই সিম ফেলে দিতে হবে", negative, na, na, low
টেলিটকের কোন খবর নাই, negative, na, na, na
ডিজিটাল বাংলাদেশ, negative, na, na, na
আমাদের যে নাটকটি প্রবলেম এটা কি সব হবে, neutral, na, na, na
ভিডিও দেখতে গিয়ে তাও সমস্যা ওয়াইফাই, negative, na, slow, na
"জিপি কিনছে তরঙ্গ, মানুষকে দিচ্ছে বাঁশ, যে হারে মোবাইল কল রেট, আর এমবির দাম বাড়ছে, বাটন ফোনে ফিরে যেতে হবে দেখছি, নয়তো একদিন গ্রামীণ কোম্পানিকে বাড়ি ঘর দিয়ে দিতে হবে", negative, low, na, na
"দেশের মানুষের রক্ত খেতে শুরু করেছে, কিছু টাকা কামানো স্বার্থবাদী লোক। এসব কোম্পানি নিজেদের লাভ খুঁজে শুধু, বেকার ছেলেমেয়ে এত টাকা দিয়ে এমবি কেমনে কিনবে এটা তারা একটুও ভাবেনা", negative, low, na, na
"এত কিছু করে কি লাভ, বাংলাদেশের নেটের দুর্গতি অবস্থা ছাড়বে না", negative, na, na, na
নেটওয়ার্কের সবচেয়ে বাজে অবস্থা গ্রামীণের, negative, na, slow, low
এয়ারটেল কিছু কেনে নাই, neutral, na, na, na
এই মোবাইল কে দিয়েছে? উত্তর আওয়ামীলীগ সরকার। তথ্য প্রযুক্তি কে উন্নত করছে সজীব ওয়াজেদ জয়। এতটাই আমরা উন্নত প্রযুক্তি ব্যবহার করছি ১৪০ টা দেশের মধ্যে আমাদের অবস্থান ১৩৬ তম। এটা তো উন্নয়নের মডেল রোল, negative, na, na, na
"সুদান থেকেও পিছিয়ে হা হা হা, এটাইতো সোনার বাংলা ও ডিজিটাল বাংলা", negative, na, slow, low
কোন কাজ হবে না, negative, na, na, na
এমবির দাম বাড়ানোর ফন্দি, negative, low, na, na
"এয়ারটেলটা মোটামুটি ভালো, নেট ভালো চলে", positive, na, moderate, high
রবি সেরা আমি মনে করি, positive, na, na, high
এখন জিপি ১ জিবি = ১৫০০ টাকা, negative, low, na, na
বিশ্বে ১৪০ টা দেশের মধ্যে পৃথিবীর একমাত্র ডিজিটাল দেশের অবস্থান ১৩৬। ওরে বাটপার, negative, na, na, na
সব জায়গায় নেটওয়ার্ক পাওয়া যায় না, negative, na, slow, low
বাংলালিংক সেরা, positive, na, na, high
ভাই জিপি তো বেশি বেশি কিনে কিন্তু নেট তো টেলিটকের চেয়েও কম পাই, negative, na, slow, low
টেলিটক, neutral, na, na, na
দয়া করে টেলিটকের নেটওয়ার্ক বাড়ান, neutral, na, na, na
"সোনার নেটওয়ার্ক, গ্রামে নেটওয়ার্ক পাইনা, আবার গতি", negative, na, slow, low
"বালের নেটওয়ার্ক! আমাদের কক্সবাজার জেলার টেকনাফে ইন্টারনেট তো দূরের কথা, এক মিনিট কথা বলতে দশবার কল দিতে হয়", negative, na, slow, low
বিশ্বের ১৪০ টি দেশের মধ্যে বাংলাদেশের অবস্থান ১৩৬, negative, na, na, na
"ইথিওপিয়া, সুদান, সিঙ্গাপুর, মালয়েশিয়ার চাইতে এগিয়ে", negative, na, na, na
হ্যাঁ, neutral, na, na, na
টাকাগুলো কই রে ভাই বাটপার গুলার একাউন্টে, negative, na, na, na
আগের টাকা পয়সা দিয়েছে, neutral, na, na, na
"টেলিটক, টিএন্ডটি, ডাক বিভাগকে কখনো বড় হতে দেয়না! জন্ম থেকেই তারা ওরকম। আমাকে টেলিটকের বস বানালে দেখিয়ে দিতাম", negative, na, na, na
"আমি কখনো জিপি নেট ব্যবহার করি না। আমার কাছে ফেসবুকে জিপি মাফ চাওয়ার পরও না। একবার, বিপদের সময় জিপিতে সব ডাটা প্যাকেজ কেনার পরও আমাকে ডাটা দেয় নি। দশ বছরের বেশি আগের ঘটনা। সেদিন থেকে আজও জিপির স্থান বাটন মোবাইলে। হো হো হো", negative, na, na, na
বালের নেটওয়ার্ক, negative, na, slow, low
হায়রে বাংলার নেট, negative, na, slow, low
অরে চান্দু উন্নয়নশীল দেশের এই অবস্থা, negative, na, na, na
এগুলো সব আমরা দিতে হবে, negative, na, na, na
"কল রেট ইন্টারনেট প্যাক দাম বাড়ানো হোক, ১ জিবি ৫০০ টাকা, ১০ মিনিট কল রেট চাই", negative, low, na, na
এর পর বলেন দেশ দুবাই হয়ে গেছে, negative, na, na, na
"টেলিটক কি চুলটা ছিড়ে, নিজের দেশের টাকা দেশের জনগণকে বেশি না অল্প খাওয়ান", negative, na, na, na
গ্রামীন ফোন চুষে নিবে সব, negative, na, na, na
বালের নেটওয়ার্ক। সাথে কলরেটও অনেক বেশি, negative, low, na, low
